timestamp,frame,face_detected,face_score,face_latency_ms,emotion_latency_ms,total_latency_ms,predicted_emotion,pipeline_fps
1787848329.9016821,54,1,0.5,54.86106872558594,7.605314254760742,68.03226470947266,neutral,17.03584742120984
1787848329.9739554,55,1,0.5,53.24292182922363,7.752895355224609,66.55287742614746,neutral,16.94104037806667
1787848330.040171,56,1,0.5,53.19523811340332,7.51042366027832,66.03598594665527,neutral,16.856253850554996
1787848330.1072378,57,1,0.69140625,53.7877082824707,7.701873779296875,66.89620018005371,neutral,16.76770312309483
1787848330.1735628,58,1,0.83203125,53.18284034729004,7.549285888671875,66.14899635314941,neutral,16.68361867475215
1787848330.240015,59,1,0.69140625,53.287506103515625,7.485389709472656,66.28060340881348,neutral,16.602486999487528
1787848330.3078141,60,1,0.69140625,54.384708404541016,7.566928863525391,67.62504577636719,neutral,16.539949324279917
1787848330.4177902,61,1,0.5,73.1050968170166,7.6007843017578125,90.49534797668457,neutral,16.26702778522926
1787848330.4844575,62,1,0.5,53.368330001831055,7.539033889770508,66.52259826660156,neutral,16.187561412947414
1787848330.550974,63,1,0.5,53.34067344665527,7.421255111694336,66.37001037597656,neutral,16.10450093424165
1787848330.609592,64,0,,53.93671989440918,,58.46571922302246,,16.095834267136176
1787848330.6765501,65,1,0.5,53.39193344116211,7.544755935668945,66.81180000305176,neutral,16.083747019027985
1787848330.7435386,66,1,0.5,53.557634353637695,7.447719573974609,66.83874130249023,neutral,16.001190274087314
1787848330.8106127,67,1,0.5,53.75862121582031,7.442235946655273,66.9260025024414,neutral,15.923792042907852
1787848330.8692417,68,0,,53.92813682556152,,58.478355407714844,,15.92095921698143
1787848330.9277997,69,0,,53.800344467163086,,58.41422080993652,,15.91899939476257
1787848330.9866958,70,0,,53.960561752319336,,58.702707290649414,,15.909342287031677
1787848331.0545938,71,1,0.5,53.85184288024902,7.5931549072265625,67.66390800476074,neutral,15.82195193930605
1787848331.1130204,72,0,,53.38454246520996,,58.18963050842285,,15.815600100200943
